0;KM TRANSPORTES RODOVIARIOS DE ;CTRCs EXPEDIDOS;PERIODO DE EMISSAO: 06/04/26 A 06/04/26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Serie/Numero CTRC;Tipo do Documento;Data de Emissao;Hora de Emissao;Data de Autorizacao;Hora de Autorizacao;Login;Placa de Coleta;Cliente Remetente;Cliente Expedidor;Cliente Pagador;Cidade do Destinatario;UF do Destinatario;Local de Entrega;UF de Entrega;Unidade Receptora;Numero da Nota Fiscal;Peso Real em Kg;Cubagem em m3;Quantidade de Volumes;Valor da Mercadoria;Valor do Frete;Peso Calculado em Kg;Frete Peso;Frete Valor;Codigo da Ultima Ocorrencia;Data de inclusao da Ultima Ocorrencia;Data da Ultima Ocorrencia;Usuario da Ultima Ocorrencia;Unidade da Ultima Ocorrencia;Descricao da Ultima Ocorrencia;Latitude da Ultima Ocorrencia;Longitude da Ultima Ocorrencia;Previsao de Entrega;Entrega Programada;Data da Entrega Realizada;Quantidade de Dias de Atraso;Localizacao Atual;Data do Cancelamento;Motivo do Cancelamento;Codigo dos Correios;Notas Fiscais;Numero dos Pedidos;Chaves NF-es;Capa de Canhoto de NF;Volumes;Volume Cliente/Shipment;Observacao;Distancia em Km;Conferente de Coleta;Complemento
2;CGR393807-7;REDESPACHO;06/04/2026;20:09;06/04/2026;19:56;fbfreire;QAX8J33;ARTELY MOVEIS LTDA;MANDALA TRANSPORTES DE CARGAS;MANDALA TRANSPORTES DE CARGAS;IVINHEMA;MS;JENIFER GOMES FEITOSA;MS;IVM;317435;29,3;0,07;1;563,67;59,77;29,3;0;49,49;1;07/04/2026;07/04/2026;aoliveir;KMT - IVM;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 365,6g.;;;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;002/317435 ;;41260301419940000182550020003174351489177565 ;;23936082496-23936082498 ;014199400001820003174350200101 ;;288;CLAUIRGS;0
2;CGR393808-5;NORMAL;06/04/2026;20:09;06/04/2026;20:02;acordeir;QOF6J21;NAVAS E CIA LTDA;NAVAS E CIA LTDA;NAVAS E CIA LTDA;MIRANDA;MS;;MS;MDA;175409;167,732;0;29;5209,05;179,3;167,732;92,25;52,09;84;07/04/2026;07/04/2026;sistema;KMT - MDA;Chegada na unidade MIRANDA em 07/04/26, 02:48h.;;;08/04/2026;;;0;KMT MDA - NO ARMAZEM DA UNIDADE MIRANDA;;;;1/175409 ;;50260444530855000361550010001754091956919546 ;;254247747148-254247747178 ;;;219;ADRINDSF;0
2;CGR393809-3;REDESPACHO;06/04/2026;20:09;06/04/2026;19:56;fbfreire;QAX8J33;CASA D INDUSTRIA DE MOVEIS - E;MANDALA TRANSPORTES DE CARGAS;MANDALA TRANSPORTES DE CARGAS;AQUIDAUANA;MS;JESSICA DA SILVA CONCHA;MS;AQU;417674;31,6;0,07;1;734,01;55,27;31,6;0;48,08;85;07/04/2026;07/04/2026;fbvila;KMT - AQU;Saida para entrega na cidade de AQUIDAUANA.;;;08/04/2026;;;0;KMT AQU - EM ENTREGA;;;;000/417674 ;;35260352440971000156550000004176741025060441 ;;23936097948-23936097950 ;524409710001560004176740000101 ;;153;CLAUIRGS;0
2;CGR393810-7;NORMAL;06/04/2026;20:09;06/04/2026;21:12;arsantos;SMH8C68;TALAVEIRA AVILA E SOUZA LTDA M;TALAVEIRA AVILA E SOUZA LTDA M;JUAREZ RODRIGUES DA SILVA - ME;AGUA CLARA;MS;;MS;ACL;63158;10;0;1;135;59,44;10;33,36;0;84;07/04/2026;07/04/2026;sistema;KMT - ACL;Chegada na unidade AGUA CLARA em 07/04/26, 04:56h.;;;08/04/2026;;;0;KMT ACL - NO ARMAZEM DA UNIDADE AGUA CLARA;;;;2/63158 ;;50260433765074000178550020000631581000974705 ;;254251480099-254251480101 ;00168490 ;;193;MARCIJAM;0
2;CGR393811-5;REDESPACHO;06/04/2026;20:09;06/04/2026;19:56;fbfreire;QAX8J33;A.C.P. INDUSTRIA DE MOVEIS LTD;MANDALA TRANSPORTES DE CARGAS;MANDALA TRANSPORTES DE CARGAS;PONTA PORA;MS;JANE CARDOSO DA SILVA;MS;PPR;274572;41;0,08;1;711,54;65,52;41;0;54,6;1;07/04/2026;07/04/2026;bfilho;KMT - PPR;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 2.420,9g.;-22,51378833;-55,72987;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;001/274572 ;;32260330746945000118550010002745721317291128 ;;23936097895-23936097897 ;307469450001180002745720100101 ;;972;CLAUIRGS;0
2;CGR393812-3;NORMAL;06/04/2026;20:09;06/04/2026;20:02;acordeir;QOF6J21;NAVAS E CIA LTDA;NAVAS E CIA LTDA;NAVAS E CIA LTDA;BATAGUASSU;MS;;MS;BAT;175412;169,949;0;25;7329,24;288,84;169,949;137,66;95,28;84;07/04/2026;07/04/2026;sistema;KMT - BAT;Chegada na unidade BATAGUASSU em 07/04/26, 04:58h.;;;08/04/2026;;;0;KMT BAT - NO ARMAZEM DA UNIDADE BATAGUASSU;;;;1/175412 ;;50260444530855000361550010001754121930598799 ;;254247747121-254247747147 ;;;769;ADRINDSF;0
2;CGR393813-1;REDESPACHO;06/04/2026;20:09;06/04/2026;19:56;fbfreire;QAX8J33;POLITORNO MOVEIS LTDA;MANDALA TRANSPORTES DE CARGAS;MANDALA TRANSPORTES DE CARGAS;SONORA;MS;MARIANA THOME RODOVANSKI;MS;SNR;135654;22,8;0,05;1;510,79;63,67;22,8;0;53,18;1;07/04/2026;07/04/2026;dbellina;KMT - SNR;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 967,2g.;-17,58698333;-54,74946;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;071/135654 ;;43260390236621000161550710001356541047995150 ;;23936097728-23936097730 ;902366210001610001356547100101 ;;367;CLAUIRGS;0
2;CGR393814-0;REDESPACHO;06/04/2026;20:10;06/04/2026;19:56;fbfreire;QAX8J33;GABRIELLI IND E COM DE MOVEIS;MANDALA TRANSPORTES DE CARGAS;MANDALA TRANSPORTES DE CARGAS;RIBAS DO RIO PARDO;MS;THAIS DE FATIMA DE PAULA;MS;RRP;96880;17,2;0,04;1;460,91;52,35;17,2;0;45,78;84;07/04/2026;07/04/2026;ocosta;KMT - RRP;Chegada na unidade RIBAS DO RIO PARDO em 07/04/26, 03:25h.;;;08/04/2026;;;0;KMT RRP - NO ARMAZEM DA UNIDADE RIBAS DO RIO PARDO;;;;001/96880 ;;35260301138991000136550010000968801980317860 ;;23936097676-23936097678 ;011389910001360000968800100101 ;;98;CLAUIRGS;0
2;CGR393815-8;REDESPACHO;06/04/2026;20:10;06/04/2026;19:56;fbfreire;QAX8J33;IND. E COM. DE MOVEIS HENN ME;MANDALA TRANSPORTES DE CARGAS;MANDALA TRANSPORTES DE CARGAS;PONTA PORA;MS;FERNANDA OLIVEIRA;MS;PPR;1116358;39;0,09;1;569,76;64,93;39;0;54,27;84;07/04/2026;07/04/2026;bfilho;KMT - PPR;Chegada na unidade PONTA PORA em 07/04/26, 06:19h.;;;08/04/2026;;;0;KMT PPR - NO ARMAZEM DA UNIDADE PONTA PORA;;;;003/1116358 ;;42260385355592000117550030011163581918161507 ;;23936081925-23936081927 ;853555920001170011163580300101 ;;972;CLAUIRGS;0
2;CGR393816-6;NORMAL;06/04/2026;20:10;06/04/2026;21:12;arsantos;SMH8C68;BANDEIRA PECAS E SERVICOS LTDA;BANDEIRA PECAS E SERVICOS LTDA;ALUISIO ROSA GAMEIRO;SONORA;MS;ALUISIO ROSA GAMEIRO;MS;SNR;7584;12;0;1;2500;137,41;12;40,51;32,5;4;07/04/2026;07/04/2026;wbellina;KMT - SNR;CLIENTE ZONA RURAL  EM 07/04/26 09:00H (OPC 038).;;;08/04/2026;;;0;KMT SNR - NO ARMAZEM DA UNIDADE SONORA;;;;1/7584 ;;50260427101105000193550010000075841001626504 ;;254251480102-254251480104 ;00168484 ;;367;MARCIJAM;0
2;CGR393817-4;NORMAL;06/04/2026;20:11;06/04/2026;21:12;arsantos;SMH8C68;BANDEIRA PECAS E SERVICOS LTDA;BANDEIRA PECAS E SERVICOS LTDA;JOSE CARLOS SILVA;NIOAQUE;MS;JOSE CARLOS SILVA;MS;NQU;7581;4;0;1;880;89,25;4;32,54;11,44;1;07/04/2026;07/04/2026;lsilva;KMT - NQU;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 20,0g.;-21,15830107;-55,84296983;09/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/7581 ;;50260427101105000193550010000075811001428280 ;;254251480105-254251480107 ;00168487 ;;196;MARCIJAM;0
2;CGR393818-2;NORMAL;06/04/2026;20:11;06/04/2026;20:49;wldeoliv;RWB3C64;R. R. V. SILVA NUTRICAO ANIMAL EIRELI;R. R. V. SILVA NUTRICAO ANIMAL EIRELI;R. R. V. SILVA NUTRICAO ANIMAL EIRELI;RIBAS DO RIO PARDO;MS;JOSE GASCON HERNANDEZ;MS;RRP;1367;10;0;2;1600;62,99;10;58,32;0;84;07/04/2026;07/04/2026;ocosta;KMT - RRP;Chegada na unidade RIBAS DO RIO PARDO em 07/04/26, 03:25h.;;;08/04/2026;;;0;KMT RRP - NO ARMAZEM DA UNIDADE RIBAS DO RIO PARDO;;;;1/1367 ;;50260437112021000109550010000013671000944321 ;;254250117729-254250117732 ;;;98;OJMARTIN;0
2;CGR393819-1;NORMAL;06/04/2026;20:11;06/04/2026;21:12;arsantos;SMH8C68;COMAK SOLUCOES AGRICOLAS LTDA;COMAK SOLUCOES AGRICOLAS LTDA;EDUARDO BRUM / ELIANE MARLENE FERRAS KIRCH;PONTA PORA;MS;EDUARDO BRUM / ELIANE MARLENE FERRAS KIRCH;MS;PPR;21410;21;0;1;3625;161,71;21;44,56;47,13;84;07/04/2026;07/04/2026;bfilho;KMT - PPR;Chegada na unidade PONTA PORA em 07/04/26, 06:19h.;;;08/04/2026;;;0;KMT PPR - NO ARMAZEM DA UNIDADE PONTA PORA;;;;1/21410 ;;50260449739422000172550010000214101464656210 ;;254251480108-254251480110 ;00168481 ;;972;MARCIJAM;0
2;CGR393820-4;NORMAL;06/04/2026;20:11;06/04/2026;20:49;wldeoliv;RWB3C64;ENDO COM DE AUT IMP E EXP LTDA;ENDO COM DE AUT IMP E EXP LTDA;ENDO COM DE AUT IMP E EXP LTDA;CORUMBA;MS;;MS;COR;202624;20;0;2;1923;64,52;20;13,06;25;1;07/04/2026;07/04/2026;saleanto;KMT - COR;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 220,9g.;;;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/202624 ;;50260402020594000209550010002026241873401585 ;;254250117725-254250117728 ;;;438;OJMARTIN;0
2;CGR393821-2;NORMAL;06/04/2026;20:11;06/04/2026;21:12;arsantos;SMH8C68;COMAK SOLUCOES AGRICOLAS LTDA;COMAK SOLUCOES AGRICOLAS LTDA;AUTO PECAS TJ LTDA;COSTA RICA;MS;;MS;CRC;21426;15;0;1;370;70,53;15;37,21;0;84;07/04/2026;07/04/2026;jcastanh;KMT - CRC;Chegada na unidade COSTA RICA em 07/04/26, 08:08h.;;;08/04/2026;;;0;KMT CRC - NO ARMAZEM DA UNIDADE COSTA RICA;;;;1/21426 ;;50260449739422000172550010000214261981139138 ;;254251480111-254251480113 ;00168478 ;;993;MARCIJAM;0
2;CGR393822-1;NORMAL;06/04/2026;20:12;06/04/2026;21:12;arsantos;SMH8C68;COMAK SOLUCOES AGRICOLAS LTDA;COMAK SOLUCOES AGRICOLAS LTDA;FABIANA CASAVECHIA GRANDO;CAMPO GRANDE;MS;FABIANA CASAVECHIA GRANDO;MS;SGO;21427;3;0;1;1020;95,64;3;27,65;13,26;4;07/04/2026;07/04/2026;apmartin;KMT - SGO;DESTINATARIO RETIRA;;;08/04/2026;;;0;KMT SGO - NO ARMAZEM DA UNIDADE SAO GABRIEL DO OESTE;;;;1/21427 ;;50260449739422000172550010000214271953282182 ;;254251480114-254251480116 ;00168475 ;;142;MARCIJAM;0
2;CGR393823-9;NORMAL;06/04/2026;20:12;06/04/2026;21:12;arsantos;SMH8C68;DIAGNOLAB LABORATORIOS EIRELI;DIAGNOLAB LABORATORIOS EIRELI;DIAGNOLAB LABORATORIOS EIRELI;RIO VERDE DE MATO GROSSO;MS;;MS;RVM;38441;9;0;3;3222,61;78,12;9;5,56;38,67;1;07/04/2026;07/04/2026;crismarc;KMT - RVM;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 54,1g.;-18,916285;-54,84723;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/38441 ;;50260410396394000100550010000384411005900842 ;;254251480120-254251480124 ;00168465 ;;209;MARCIJAM;0
2;CGR393824-7;NORMAL;06/04/2026;20:12;06/04/2026;20:41;ybatista;RZU7J28;SOLTEX TECIDOS E DECORACOES LT;SOLTEX TECIDOS E DECORACOES LT;CASA NOVA DECORACOES LTDA ME;DOURADOS;MS;;MS;DOU;7138;15;0;2;299,54;66,38;15;33,36;0;85;07/04/2026;07/04/2026;rbsilva;KMT - DOU;Saida para entrega na cidade de DOURADOS.;;;08/04/2026;;;0;KMT DOU - EM ENTREGA;;;;1/7138 ;;50260441112078000185550010000071381607402448 ;;254251480125-254251480128 ;00120882 ;;227;AFONSOFL;0
2;CGR393825-5;NORMAL;06/04/2026;20:12;06/04/2026;21:36;fbfreire;LOGMILE;TRIUNFANTE BRASIL DISTRIBUIDOR;TRIUNFANTE BRASIL DISTRIBUIDOR;TRIUNFANTE BRASIL DISTRIBUIDOR;RIO BRILHANTE;MS;;MS;RBT;36763;799,554;0;2;15466,32;818,04;799,554;519,71;170,13;84;07/04/2026;07/04/2026;sistema;KMT - RBT;Chegada na unidade RIO BRILHANTE em 07/04/26, 02:45h.;;;10/04/2026;;;0;KMT RBT - NO ARMAZEM DA UNIDADE RIO BRILHANTE;;;;10/36763 ;;50260354777709001107550100000367631513087258 ;;254251480129-254251480132 ;00095407 ;;160;CONFEREN;0
2;CGR393826-3;NORMAL;06/04/2026;20:12;06/04/2026;21:12;arsantos;SMH8C68;DIAGNOLAB LABORATORIOS EIRELI;DIAGNOLAB LABORATORIOS EIRELI;BARONCELI EAMPAMP BARONCELI LTDA - ME;NOVA ANDRADINA;MS;;MS;NAD;38434;9;0;3;1911,14;122,17;9;36,46;24,84;1;07/04/2026;07/04/2026;silvapar;KMT - NAD;CTRC ENTREGUE EM 07/04/26 08:38H E FOI RECEBIDO POR ANA M PAULA, PARENTESCO: FUNCIONARIA, DOC N.: 95772430106 (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 128,1g.;-22,21593222;-52,8640969;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/38434 ;;50260410396394000100550010000384341854798657 ;;254251480133-254251480137 ;00168470 ;;297;MARCIJAM;0
2;CGR393827-1;NORMAL;06/04/2026;20:12;06/04/2026;21:41;acordeir;RZK3H22;FORMEDIC MATERIAIS HOSPITALARES LTDA;FORMEDIC MATERIAIS HOSPITALARES LTDA;FORMEDIC MATERIAIS HOSPITALARES LTDA;DOURADOS;MS;;MS;DOU;311;30;0;3;3600;97,04;30;18,55;43,2;85;07/04/2026;07/04/2026;rbsilva;KMT - DOU;Saida para entrega na cidade de DOURADOS.;;;08/04/2026;;;0;KMT DOU - EM ENTREGA;;;;1/311 ;;50260456055086000104550010000003111299781268 ;;254250644803-254250644807 ;;;227;ANGELFDS;0
2;CGR393828-0;NORMAL;06/04/2026;20:12;06/04/2026;21:12;arsantos;SMH8C68;ABSOLUTA DISTRIBUIDORA LTDA;ABSOLUTA DISTRIBUIDORA LTDA;ABSOLUTA DISTRIBUIDORA LTDA;MARACAJU;MS;;MS;MJU;6150;145,415;0;21;754,83;125,67;145,415;86,38;8,3;1;07/04/2026;07/04/2026;wlima;KMT - MJU;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 926,9g.;-21,61888167;-55,17049167;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/6150 ;;50260470356662000184550010000061501000066902 ;;254251480141-254251480163 ;00168442 ;;172;MARCIJAM;0
2;CGR393829-8;NORMAL;06/04/2026;20:13;06/04/2026;21:12;arsantos;SMH8C68;ASTER MAQUINAS E SOLUCOES INTEGRADAS LTDA;ASTER MAQUINAS E SOLUCOES INTEGRADAS LTDA;FSW AGRO-PECUARIA S/A (C.) (C.);RIBAS DO RIO PARDO;MS;;MS;RRP;104850;10;0;1;2750;75,31;10;5,95;30,25;1;07/04/2026;07/04/2026;olivwand;KMT - RRP;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 25,9g.;-20,45722333;-53,76754;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/104850 ;;50260406220403001013550010001048501648690169 ;;254251480164-254251480166 ;00168439 ;;98;MARCIJAM;0
2;CGR393830-1;NORMAL;06/04/2026;20:13;06/04/2026;21:41;acordeir;RZK3H22;FORMEDIC MATERIAIS HOSPITALARES LTDA;FORMEDIC MATERIAIS HOSPITALARES LTDA;FORMEDIC MATERIAIS HOSPITALARES LTDA;PONTA PORA;MS;;MS;PPR;312;100;0;19;9282;231,22;100;65,32;120,67;1;07/04/2026;07/04/2026;bfilho;KMT - PPR;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 1.059,0g.;-22,51622333;-55,73068333;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/312 ;;50260456055086000104550010000003121765231326 ;;254250644782-254250644802 ;;;972;ANGELFDS;0
2;CGR393831-0;NORMAL;06/04/2026;20:13;06/04/2026;21:36;fbfreire;LOGMILE;TRIUNFANTE BRASIL DISTRIBUIDOR;TRIUNFANTE BRASIL DISTRIBUIDOR;TRIUNFANTE BRASIL DISTRIBUIDOR;RIO BRILHANTE;MS;;MS;RBT;37815;22,624;0;3;448,8;87,5;22,624;55;0;1;07/04/2026;07/04/2026;olivniva;KMT - RBT;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 99,6g.;-21,782695;-54,52994333;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;10/37815 ;;50260354777709001107550100000378151216617077 ;;254251480167-254251480171 ;00095252 ;;160;CONFEREN;0
2;CGR393832-8;NORMAL;06/04/2026;20:13;06/04/2026;21:12;arsantos;SMH8C68;ASTER MAQUINAS E SOLUCOES INTEGRADAS LTDA;ASTER MAQUINAS E SOLUCOES INTEGRADAS LTDA;FSW AGRO-PECUARIA S/A (C.) (C.);RIBAS DO RIO PARDO;MS;;MS;RRP;104849;10;0;1;1200;69,95;10;32,08;0;1;07/04/2026;07/04/2026;olivwand;KMT - RRP;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 25,9g.;-20,45722333;-53,76754;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/104849 ;;50260406220403001013550010001048491801230520 ;;254251480172-254251480174 ;00168436 ;;98;MARCIJAM;0
2;CGR393833-6;NORMAL;06/04/2026;20:13;06/04/2026;21:35;fbfreire;LOGMILE;TRIUNFANTE BRASIL DISTRIBUIDOR;TRIUNFANTE BRASIL DISTRIBUIDOR;TRIUNFANTE BRASIL DISTRIBUIDOR;RIO BRILHANTE;MS;;MS;RBT;37816;145,2;0;30;2592,98;167,25;145,2;94,38;28,52;1;07/04/2026;07/04/2026;olivniva;KMT - RBT;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 639,1g.;-21,80085333;-54,54197;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;10/37816 ;;50260354777709001107550100000378161589380703 ;;254251480178-254251480209 ;00095257 ;;160;CONFEREN;0
2;CGR393834-4;NORMAL;06/04/2026;20:13;06/04/2026;21:48;vsilva  ;HRM5001;NELSON TOMAZ GONCALVES JUNIOR  (C.);NELSON TOMAZ GONCALVES JUNIOR  (C.);ILSON FERNANDES SENA ME;NOVA ANDRADINA;MS;;MS;NAD;33956;16;0;1;235;70,53;16;37,21;0;1;07/04/2026;07/04/2026;gribeiro;KMT - NAD;CTRC ENTREGUE EM 07/04/26 08:45H E FOI RECEBIDO POR JOSE ILSON, PARENTESCO: FUNCIONARIO, DOC N.: 92318290172 (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 221,6g.;-22,28211151;-53,35664473;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/33956 ;;50260406101781000197550010000339561001639216 ;;254250317773-254250317775 ;;;297;NAERTON;0
2;CGR393835-2;NORMAL;06/04/2026;20:13;06/04/2026;21:11;arsantos;SMH8C68;ABRASIVOS MS - COMERCIO VAREJI;ABRASIVOS MS - COMERCIO VAREJI;MARCELA AVALO MENEZES;CAMPO GRANDE;MS;MARCELA AVALO MENEZES;MS;NSU;5437;25;0;2;1512,3;115,95;25;36,86;19,66;10;07/04/2026;07/04/2026;carvjoao;KMT - NSU;ENDERECO NAO LOCALIZADO (END. ERRADO/INCOMPLETO) (SSWMOBILE);-21,44744926;-54,36605881;08/04/2026;;;0;KMT NSU - NO ARMAZEM DA UNIDADE NOVA ALVORADA DA SUL;;;;1/5437 ;;50260415111916000196550010000054371100073450 ;;254251480210-254251480213 ;00168432 ;;114;MARCIJAM;0
2;CGR393836-1;NORMAL;06/04/2026;20:13;06/04/2026;21:35;fbfreire;LOGMILE;TRIUNFANTE BRASIL DISTRIBUIDOR;TRIUNFANTE BRASIL DISTRIBUIDOR;TRIUNFANTE BRASIL DISTRIBUIDOR;RIO BRILHANTE;MS;;MS;RBT;37817;5,94;0;2;126,21;87,5;5,94;55;0;84;07/04/2026;07/04/2026;sistema;KMT - RBT;Chegada na unidade RIO BRILHANTE em 07/04/26, 02:45h.;;;08/04/2026;;;0;KMT RBT - NO ARMAZEM DA UNIDADE RIO BRILHANTE;;;;10/37817 ;;50260354777709001107550100000378171871770642 ;;254251480214-254251480217 ;00095289 ;;160;CONFEREN;0
2;CGR393837-9;NORMAL;06/04/2026;20:14;06/04/2026;21:41;acordeir;RZK3H22;FORMEDIC MATERIAIS HOSPITALARES LTDA;FORMEDIC MATERIAIS HOSPITALARES LTDA;FORMEDIC MATERIAIS HOSPITALARES LTDA;PARANAIBA;MS;;MS;PBA;313;70;0;7;3249,2;125,34;70;45,72;42,24;84;07/04/2026;07/04/2026;jcsantos;KMT - PBA;Chegada na unidade PARANAIBA em 07/04/26, 10:31h.;;;08/04/2026;;;0;KMT PBA - NO ARMAZEM DA UNIDADE PARANAIBA;;;;1/313 ;;50260456055086000104550010000003131514929290 ;;254250644764-254250644772 ;;;408;ANGELFDS;0
2;CGR393838-7;NORMAL;06/04/2026;20:14;06/04/2026;21:11;arsantos;SMH8C68;ABRASIVOS MS - COMERCIO VAREJI;ABRASIVOS MS - COMERCIO VAREJI;ONIX PEDRAS E MARMORES LTDA;DOURADOS;MS;;MS;DOU;5436;68;0;4;917,4;87,64;68;42,04;11,01;1;07/04/2026;07/04/2026;alemjuni;KMT - DOU;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 484,2g.;-22,25043667;-54,80515833;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/5436 ;;50260415111916000196550010000054361100063458 ;;254251480218-254251480223 ;00168426 ;;227;MARCIJAM;0
2;CGR393839-5;NORMAL;06/04/2026;20:14;06/04/2026;21:52;vsilva  ;HRM5001;NELSON TOMAZ GONCALVES JUNIOR  (C.);NELSON TOMAZ GONCALVES JUNIOR  (C.);TELNET SISTEMAS E COMUNICACOES;TRES LAGOAS;MS;TELNET SISTEMAS E COMUNICACOES (..);MS;RRP;33962;40;0;1;4500;135,64;40;42,48;58,5;1;07/04/2026;07/04/2026;olivwand;KMT - RRP;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 86,2g.;-20,45722333;-53,76754;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/33962 ;;50260406101781000197550010000339621001624097 ;;254250317770-254250317772 ;;RRP,,;98;NAERTON;0
2;CGR393840-9;NORMAL;06/04/2026;20:14;06/04/2026;21:11;arsantos;SMH8C68;ABRASIVOS MS - COMERCIO VAREJI;ABRASIVOS MS - COMERCIO VAREJI;JULIO CESAR DOS SANTOS STAINE;RIO BRILHANTE;MS;JULIO CESAR DOS SANTOS STAINE;MS;RBT;5435;38;0;3;1499,4;87,43;38;22,6;16,49;1;07/04/2026;07/04/2026;olivniva;KMT - RBT;CTRC ENTREGUE (SSWMOBILE). CO2 emitido para transportar esta mercadoria: 168,0g.;-21,78261167;-54,529905;08/04/2026;;07/04/2026;0;CTRC ENTREGUE/BAIXADO;;;;1/5435 ;;50260415111916000196550010000054351100053455 ;;254251480224-254251480228 ;00168417 ;;160;MARCIJAM;0
2;CGR393841-7;NORMAL;06/04/2026;20:14;06/04/2026;21:41;acordeir;RZK3H22;FORMEDIC MATERIAIS HOSPITALARES LTDA;FORMEDIC MATERIAIS HOSPITALARES LTDA;FORMEDIC MATERIAIS HOSPITALARES LTDA;CORUMBA;MS;;MS;COR;314;70;0;7;3160,05;117,16;70;45,72;41,08;84;07/04/2026;07/04/2026;luisevma;KMT - COR;Chegada na unidade CORUMBA em 07/04/26, 07:04h.;;;08/04/2026;;;0;KMT COR - NO ARMAZEM DA UNIDADE CORUMBA;;;;1/314 ;;50260456055086000104550010000003141895104930 ;;254250644773-254250644781 ;;;438;ANGELFDS;0
2;CGR393842-5;NORMAL;06/04/2026;20:14;06/04/2026;21:36;fbfreire;LOGMILE;TRIUNFANTE BRASIL DISTRIBUIDOR;TRIUNFANTE BRASIL DISTRIBUIDOR;TRIUNFANTE BRASIL DISTRIBUIDOR;DOURADOS;MS;;MS;DOU;37818;107,73;0;9;1486,45;141,05;107,73;80,8;17,84;35;07/04/2026;07/04/2026;lmcelaya;KMT - DOU;SOLICITADO O XML AO FORNECEDOR, NA DATA DE HOJE.;;;08/04/2026;;;0;KMT DOU - NO ARMAZEM DA UNIDADE DOURADOS;;;;10/37818 ;;50260354777709001107550100000378181676585910 ;;254251480229-254251480239 ;00095293 ;;227;CONFEREN;0
2;CGR393843-3;NORMAL;06/04/2026;20:14;06/04/2026;21:54;vsilva  ;HRM5001;CAPITAL ROLAMENTOS E EQUIP LTD;CAPITAL ROLAMENTOS E EQUIP LTD;MINERADORA CORRESOLO LTDA;MIRANDA;MS;;MS;MDA;157252;70;0;3;1393,6;106,27;70;43,27;16,72;84;07/04/2026;07/04/2026;sistema;KMT - MDA;Chegada na unidade MIRANDA em 07/04/26, 02:48h.;;;08/04/2026;;;0;KMT MDA - NO ARMAZEM DA UNIDADE MIRANDA;;;;5/157252 ;;50260460391430000294550050001572521838697662 ;;254250317807-254250317811 ;;;219;NAERTON;0
